name,time_value,value,stderr,issue,lag
"Columbus, IN",2020-05-11,0.83263689615433,0.053219319955495,NA,NA
"Columbus, IN",2020-05-12,0.87830155571879,0.052891401231976,NA,NA
"Columbus, IN",2020-05-13,0.84810304794563,0.055165480773848,NA,NA
"Columbus, IN",2020-05-14,0.82114795749118,0.048652005875382,NA,NA
"Columbus, IN",2020-05-15,0.79648090254127,0.066002607483105,NA,NA
"Columbus, IN",2020-05-16,0.82057292553663,0.045011710576848,NA,NA
"Columbus, IN",2020-05-17,0.89699523129633,0.050983506588885,NA,NA
"Columbus, IN",2020-05-18,0.88865566348924,0.051503312825782,NA,NA
"Columbus, IN",2020-05-19,0.88982036064608,0.048221439903906,NA,NA
"Columbus, IN",2020-05-20,0.98568926978789,0.036878900872231,NA,NA
"Columbus, IN",2020-05-21,0.99226802750011,0.041076478222777,NA,NA
"Columbus, IN",2020-05-22,0.92372118569574,0.041995433305378,NA,NA
"Columbus, IN",2020-05-23,1.0792068521283,0.06383887552467,NA,NA
"Columbus, IN",2020-05-24,0.98776594768822,0.068921142755641,NA,NA
"Columbus, IN",2020-05-25,0.96823224325321,0.18358205764924,NA,NA
"Columbus, IN",2020-05-26,0.88549681570001,0.11925836332765,NA,NA
"Columbus, IN",2020-05-27,0.87362129982895,0.12415798450412,NA,NA
"Columbus, IN",2020-05-28,0.9363983222975,0.11768765296813,NA,NA
"Columbus, IN",2020-05-29,0.88222027331226,0.12810551850517,NA,NA
"Columbus, IN",2020-05-30,0.98292082838776,0.1473452873183,NA,NA
"Columbus, IN",2020-05-31,1.1950435967093,0.26304716761653,NA,NA
"Columbus, IN",2020-06-01,1.1652074711212,0.26260452405724,NA,NA
"Columbus, IN",2020-06-02,1.2775331351603,0.27689170701137,NA,NA
"Columbus, IN",2020-06-03,1.4449131263223,0.3517208216582,NA,NA
"Columbus, IN",2020-06-04,1.3865646384319,0.37308792891014,NA,NA
"Columbus, IN",2020-06-05,1.4713554353375,0.35120418448666,NA,NA
"Columbus, IN",2020-06-06,1.2279295116808,0.32454546711877,NA,NA
"Columbus, IN",2020-06-07,0.91629701630433,0.25119760742904,NA,NA
"Columbus, IN",2020-06-08,0.87886000829519,0.23718604276396,NA,NA
"Columbus, IN",2020-06-09,0.77656502277869,0.24915527667961,NA,NA
"Columbus, IN",2020-06-10,0.87182222556061,0.24341985475553,NA,NA
"Columbus, IN",2020-06-11,0.85501264891325,0.24949726870527,NA,NA
"Columbus, IN",2020-06-12,0.58284756922577,0.1225827590462,NA,NA
"Columbus, IN",2020-06-13,0.55462379577874,0.13401639269186,NA,NA
"Columbus, IN",2020-06-14,0.5399179508031,0.13074179592344,NA,NA
"Columbus, IN",2020-06-15,0.56444132357472,0.12700186338117,NA,NA
"Columbus, IN",2020-06-16,0.54531314802467,0.1280043286829,NA,NA
"Columbus, IN",2020-06-17,0.51799948161379,0.12196297757674,NA,NA
"Columbus, IN",2020-06-18,0.48497734249776,0.12364720039479,NA,NA
"Columbus, IN",2020-06-19,0.61696207425604,0.11555781250946,NA,NA
"Columbus, IN",2020-06-20,0.39768376200365,0.11223042096047,NA,NA
"Columbus, IN",2020-06-21,0.54586640440269,0.035202641288322,NA,NA
"Columbus, IN",2020-06-22,0.49199697373041,0.036193922091793,NA,NA
"Columbus, IN",2020-06-23,0.4557934100504,0.031092829098909,NA,NA
"Columbus, IN",2020-06-24,0.52212563369806,0.028315373979192,NA,NA
"Columbus, IN",2020-06-25,0.47126259408,0.027550694095841,NA,NA
"Columbus, IN",2020-06-26,0.50177419966267,0.033360803464773,NA,NA
